College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL
3822,NM,Non Autonomous,Co.Ed,CUDDALORE,Dr.Navalar Nedunchezhiyan College of Engineering Raja Nagar Vaithiyanathapuram tholudur  Cuddalore-606303,BM,28
3822,NM,Non Autonomous,Co.Ed,CUDDALORE,Dr.Navalar Nedunchezhiyan College of Engineering Raja Nagar Vaithiyanathapuram tholudur  Cuddalore-606303,CE,19
3822,NM,Non Autonomous,Co.Ed,CUDDALORE,Dr.Navalar Nedunchezhiyan College of Engineering Raja Nagar Vaithiyanathapuram tholudur  Cuddalore-606303,CS,54
3822,NM,Non Autonomous,Co.Ed,CUDDALORE,Dr.Navalar Nedunchezhiyan College of Engineering Raja Nagar Vaithiyanathapuram tholudur  Cuddalore-606303,EC,29
3822,NM,Non Autonomous,Co.Ed,CUDDALORE,Dr.Navalar Nedunchezhiyan College of Engineering Raja Nagar Vaithiyanathapuram tholudur  Cuddalore-606303,EE,38
3822,NM,Non Autonomous,Co.Ed,CUDDALORE,Dr.Navalar Nedunchezhiyan College of Engineering Raja Nagar Vaithiyanathapuram tholudur  Cuddalore-606303,IT,28
3822,NM,Non Autonomous,Co.Ed,CUDDALORE,Dr.Navalar Nedunchezhiyan College of Engineering Raja Nagar Vaithiyanathapuram tholudur  Cuddalore-606303,ME,38
3822 Total,,,,,,,263
3825,MIN,Non Autonomous,Co.Ed,THANJAVUR,St. Joseph's College of Engineering and Technology  Elupatti Village  Rawaspatti Post  Thanjavur District 613403,AD,49
3825,MIN,Non Autonomous,Co.Ed,THANJAVUR,St. Joseph's College of Engineering and Technology  Elupatti Village  Rawaspatti Post  Thanjavur District 613403,CS,98
3825,MIN,Non Autonomous,Co.Ed,THANJAVUR,St. Joseph's College of Engineering and Technology  Elupatti Village  Rawaspatti Post  Thanjavur District 613403,EC,44
3825,MIN,Non Autonomous,Co.Ed,THANJAVUR,St. Joseph's College of Engineering and Technology  Elupatti Village  Rawaspatti Post  Thanjavur District 613403,EE,30
3825,MIN,Non Autonomous,Co.Ed,THANJAVUR,St. Joseph's College of Engineering and Technology  Elupatti Village  Rawaspatti Post  Thanjavur District 613403,ME,29
3825 Total,,,,,,,250
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,AD,38
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,AG,38
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,BM,38
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,CE,38
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,CS,77
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,EC,77
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,EE,38
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,IT,38
3826,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,Kongunadu College of Engineering and Technology (Autonomous)  Tholurpatti  Thottiyam  Tiruchirappalli District 621215,ME,77
3826 Total,,,,,,,459
3829,MIN,Non Autonomous,Co.Ed,TRICHIRAPPALLI,M.A.M. College of Engineering and Technology  Trichy-Chennai Trunk Road  Siruganur  Tiruchirappalli District 621105,AD,35
3829,MIN,Non Autonomous,Co.Ed,TRICHIRAPPALLI,M.A.M. College of Engineering and Technology  Trichy-Chennai Trunk Road  Siruganur  Tiruchirappalli District 621105,CE,15
3829,MIN,Non Autonomous,Co.Ed,TRICHIRAPPALLI,M.A.M. College of Engineering and Technology  Trichy-Chennai Trunk Road  Siruganur  Tiruchirappalli District 621105,CS,59
3829,MIN,Non Autonomous,Co.Ed,TRICHIRAPPALLI,M.A.M. College of Engineering and Technology  Trichy-Chennai Trunk Road  Siruganur  Tiruchirappalli District 621105,EC,49
3829,MIN,Non Autonomous,Co.Ed,TRICHIRAPPALLI,M.A.M. College of Engineering and Technology  Trichy-Chennai Trunk Road  Siruganur  Tiruchirappalli District 621105,EE,39
3829,MIN,Non Autonomous,Co.Ed,TRICHIRAPPALLI,M.A.M. College of Engineering and Technology  Trichy-Chennai Trunk Road  Siruganur  Tiruchirappalli District 621105,IT,39
3829,MIN,Non Autonomous,Co.Ed,TRICHIRAPPALLI,M.A.M. College of Engineering and Technology  Trichy-Chennai Trunk Road  Siruganur  Tiruchirappalli District 621105,ME,29
3829 Total,,,,,,,265
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,AD,38
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,AM,38
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,CB,38
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,CS,76
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,EC,77
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,EE,38
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,IT,77
3830,NM,Autonomous,Co.Ed,TRICHIRAPPALLI,K Ramakrishnan College of Engineering (Autonomous)  Kariyamanickam Road  Samayapuram  Manachanallur Taluk  Tiruchirappalli District 621112,ME,38
3830 Total,,,,,,,420
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,AD,49
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,AG,59
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,BM,59
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,CS,49
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,EC,59
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,EE,29
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,IT,49
3831,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Indra Ganesan College of Engineering  Madurai Main Road  Manikandam  Tiruchirappalli District 620012,ME,29
3831 Total,,,,,,,382
3833,MIN,Non Autonomous,Co.Ed,THANJAVUR,Parisutham Institute of Technology and Science  Ring Road  Nanjikottai  Thanjavur District 613006,AE,20
3833,MIN,Non Autonomous,Co.Ed,THANJAVUR,Parisutham Institute of Technology and Science  Ring Road  Nanjikottai  Thanjavur District 613006,CE,15
3833,MIN,Non Autonomous,Co.Ed,THANJAVUR,Parisutham Institute of Technology and Science  Ring Road  Nanjikottai  Thanjavur District 613006,CS,78
3833,MIN,Non Autonomous,Co.Ed,THANJAVUR,Parisutham Institute of Technology and Science  Ring Road  Nanjikottai  Thanjavur District 613006,EC,29
3833,MIN,Non Autonomous,Co.Ed,THANJAVUR,Parisutham Institute of Technology and Science  Ring Road  Nanjikottai  Thanjavur District 613006,EE,15
3833,MIN,Non Autonomous,Co.Ed,THANJAVUR,Parisutham Institute of Technology and Science  Ring Road  Nanjikottai  Thanjavur District 613006,IT,39
3833,MIN,Non Autonomous,Co.Ed,THANJAVUR,Parisutham Institute of Technology and Science  Ring Road  Nanjikottai  Thanjavur District 613006,ME,15
3833 Total,,,,,,,211
3841,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,CARE College of Engineering   Thayanoor Village  Kuttappatti  Srirangam Taluk  Tiruchirappalli District 620009,AD,77
3841,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,CARE College of Engineering   Thayanoor Village  Kuttappatti  Srirangam Taluk  Tiruchirappalli District 620009,CE,26
3841,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,CARE College of Engineering   Thayanoor Village  Kuttappatti  Srirangam Taluk  Tiruchirappalli District 620009,CS,76
3841,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,CARE College of Engineering   Thayanoor Village  Kuttappatti  Srirangam Taluk  Tiruchirappalli District 620009,EC,49
3841,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,CARE College of Engineering   Thayanoor Village  Kuttappatti  Srirangam Taluk  Tiruchirappalli District 620009,ME,27
3841 Total,,,,,,,255
3843,NM,Non Autonomous,Co.Ed,CUDDALORE,M R K Institute of Technology  Nattarmangalam Village  Kattumannarkoil  Cuddalore District 608306,CE,26
3843,NM,Non Autonomous,Co.Ed,CUDDALORE,M R K Institute of Technology  Nattarmangalam Village  Kattumannarkoil  Cuddalore District 608306,CS,58
3843,NM,Non Autonomous,Co.Ed,CUDDALORE,M R K Institute of Technology  Nattarmangalam Village  Kattumannarkoil  Cuddalore District 608306,EC,63
3843,NM,Non Autonomous,Co.Ed,CUDDALORE,M R K Institute of Technology  Nattarmangalam Village  Kattumannarkoil  Cuddalore District 608306,EE,43
3843,NM,Non Autonomous,Co.Ed,CUDDALORE,M R K Institute of Technology  Nattarmangalam Village  Kattumannarkoil  Cuddalore District 608306,IT,38
3843,NM,Non Autonomous,Co.Ed,CUDDALORE,M R K Institute of Technology  Nattarmangalam Village  Kattumannarkoil  Cuddalore District 608306,ME,54
3843 Total,,,,,,,282
3844,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Shivani Engineering College  Trichy-Dindigul NH Road  Poolangulathupatti  Tiruchirappalli - 620009,AD,38
3844,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Shivani Engineering College  Trichy-Dindigul NH Road  Poolangulathupatti  Tiruchirappalli - 620009,BM,38
3844,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Shivani Engineering College  Trichy-Dindigul NH Road  Poolangulathupatti  Tiruchirappalli - 620009,CS,38
3844,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Shivani Engineering College  Trichy-Dindigul NH Road  Poolangulathupatti  Tiruchirappalli - 620009,EC,38
3844,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Shivani Engineering College  Trichy-Dindigul NH Road  Poolangulathupatti  Tiruchirappalli - 620009,EE,20
3844,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Shivani Engineering College  Trichy-Dindigul NH Road  Poolangulathupatti  Tiruchirappalli - 620009,ME,38
3844,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Shivani Engineering College  Trichy-Dindigul NH Road  Poolangulathupatti  Tiruchirappalli - 620009,SC,19
3844 Total,,,,,,,229
3845,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Imayam College of Engineering  Kannanur  Thuraiyur  Tiruchirappalli District 621206,AD,38
3845,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Imayam College of Engineering  Kannanur  Thuraiyur  Tiruchirappalli District 621206,AM,20
3845,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Imayam College of Engineering  Kannanur  Thuraiyur  Tiruchirappalli District 621206,CS,38
3845,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Imayam College of Engineering  Kannanur  Thuraiyur  Tiruchirappalli District 621206,EC,38
3845,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Imayam College of Engineering  Kannanur  Thuraiyur  Tiruchirappalli District 621206,EE,19
3845,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Imayam College of Engineering  Kannanur  Thuraiyur  Tiruchirappalli District 621206,ME,48
3845,NM,Non Autonomous,Co.Ed,TIRUCHIRAPALLI,Imayam College of Engineering  Kannanur  Thuraiyur  Tiruchirappalli District 621206,SC,19
3845 Total,,,,,,,220
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,AD,49
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,CB,49
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,CE,49
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,CS,49
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,EC,25
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,EE,49
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,ME,49
3846,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mother Terasa College of Engineering and Technology  Mettusalai Post and Taluk  Pudukkottai District 622102,RM,25
3846 Total,,,,,,,344
3848,NM,Non Autonomous,Co.Ed,THANJAVUR,Vandayar Engineering College  Pulavarnatham Post  Mariamman Koil (Via)  Thanjavur District 613001,CE,59
3848,NM,Non Autonomous,Co.Ed,THANJAVUR,Vandayar Engineering College  Pulavarnatham Post  Mariamman Koil (Via)  Thanjavur District 613001,CS,59
3848,NM,Non Autonomous,Co.Ed,THANJAVUR,Vandayar Engineering College  Pulavarnatham Post  Mariamman Koil (Via)  Thanjavur District 613001,EC,29
3848,NM,Non Autonomous,Co.Ed,THANJAVUR,Vandayar Engineering College  Pulavarnatham Post  Mariamman Koil (Via)  Thanjavur District 613001,EE,30
3848,NM,Non Autonomous,Co.Ed,THANJAVUR,Vandayar Engineering College  Pulavarnatham Post  Mariamman Koil (Via)  Thanjavur District 613001,ME,91
3848 Total,,,,,,,268
3849,NM,Non Autonomous,Co.Ed,THANJAVUR,Annai College of Engineering and Technology  Anakudi Road  Kovilacheri  Kumbakonam  Thanjavur District 612503,CE,117
3849,NM,Non Autonomous,Co.Ed,THANJAVUR,Annai College of Engineering and Technology  Anakudi Road  Kovilacheri  Kumbakonam  Thanjavur District 612503,CS,54
3849,NM,Non Autonomous,Co.Ed,THANJAVUR,Annai College of Engineering and Technology  Anakudi Road  Kovilacheri  Kumbakonam  Thanjavur District 612503,EC,117
3849,NM,Non Autonomous,Co.Ed,THANJAVUR,Annai College of Engineering and Technology  Anakudi Road  Kovilacheri  Kumbakonam  Thanjavur District 612503,EE,59
3849,NM,Non Autonomous,Co.Ed,THANJAVUR,Annai College of Engineering and Technology  Anakudi Road  Kovilacheri  Kumbakonam  Thanjavur District 612503,IT,54
3849,NM,Non Autonomous,Co.Ed,THANJAVUR,Annai College of Engineering and Technology  Anakudi Road  Kovilacheri  Kumbakonam  Thanjavur District 612503,ME,118
3849 Total,,,,,,,519
3850,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Vetri Vinayaha College of Engineering and Technology  Namakkal-Trichy Main Road  Tholurpatti Village  Thottiam  Tiruchirappalli District 621215,AD,38
3850,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Vetri Vinayaha College of Engineering and Technology  Namakkal-Trichy Main Road  Tholurpatti Village  Thottiam  Tiruchirappalli District 621215,CS,38
3850,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Vetri Vinayaha College of Engineering and Technology  Namakkal-Trichy Main Road  Tholurpatti Village  Thottiam  Tiruchirappalli District 621215,EC,18
3850,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Vetri Vinayaha College of Engineering and Technology  Namakkal-Trichy Main Road  Tholurpatti Village  Thottiam  Tiruchirappalli District 621215,EE,20
3850,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Vetri Vinayaha College of Engineering and Technology  Namakkal-Trichy Main Road  Tholurpatti Village  Thottiam  Tiruchirappalli District 621215,IT,19
3850,NM,Non Autonomous,Co.Ed,TRICHIRAPPALLI,Vetri Vinayaha College of Engineering and Technology  Namakkal-Trichy Main Road  Tholurpatti Village  Thottiam  Tiruchirappalli District 621215,ME,20
3850 Total,,,,,,,153
3852,NM,Non Autonomous,WOMENS,PUDUKKOTTAI,Sri Bharathi Engineering College for Women  Kaikkuruchi Village  Alangudi Taluk  Pudukkottai District 622303,CE,56
3852,NM,Non Autonomous,WOMENS,PUDUKKOTTAI,Sri Bharathi Engineering College for Women  Kaikkuruchi Village  Alangudi Taluk  Pudukkottai District 622303,CS,56
3852,NM,Non Autonomous,WOMENS,PUDUKKOTTAI,Sri Bharathi Engineering College for Women  Kaikkuruchi Village  Alangudi Taluk  Pudukkottai District 622303,EC,56
3852,NM,Non Autonomous,WOMENS,PUDUKKOTTAI,Sri Bharathi Engineering College for Women  Kaikkuruchi Village  Alangudi Taluk  Pudukkottai District 622303,EE,29
3852,NM,Non Autonomous,WOMENS,PUDUKKOTTAI,Sri Bharathi Engineering College for Women  Kaikkuruchi Village  Alangudi Taluk  Pudukkottai District 622303,IT,56
3852 Total,,,,,,,253
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,AD,29
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,AG,59
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,CE,29
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,CS,59
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,EE,59
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,IT,30
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,ME,59
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,SC,29
3854 Total,,,,,,,353
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,AD,19
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,CE,22
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,CS,38
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,EC,44
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,EE,44
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,IT,19
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,ME,44
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,SC,20
3855 Total,,,,,,,250
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,AG,29
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,AM,29
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,BM,30
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,CE,30
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,CS,59
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,EC,29
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,EE,59
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,ME,88
3857 Total,,,,,,,353
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,CE,15
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,CS,29
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,EC,15
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,EE,29
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,ME,59
3859 Total,,,,,,,147
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,AM,53
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,CS,53
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,EC,53
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,EE,53
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,ME,53
3860 Total,,,,,,,265
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,AD,20
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,CE,53
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,CS,76
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,EC,78
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,EE,53
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,ME,53
3905 Total,,,,,,,333
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,AD,20
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,CE,29
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,CS,76
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,EC,54
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,EE,59
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,IT,19
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,ME,29
3908 Total,,,,,,,286
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,AM,24
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,CE,26
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,CS,49
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,EC,53
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,EE,28
