college code,category,autonomous status,co.ed status,district,college name,course,total,oc,bc,bcm,mbc,sc,sca,st,general,7.5% reservation
2732,NM,Non Autonomous,Co.Ed,COIMBATORE,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,IT,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2732,NM,Non Autonomous,Co.Ed,COIMBATORE,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2732 Total,,,,,,,252.0,78.12,66.78,8.82,50.4,37.8,7.56,2.52,233.10000000000002,18.9
2733,NM,Non Autonomous,Co.Ed,TIRUPPUR,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,CE,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2733,NM,Non Autonomous,Co.Ed,TIRUPPUR,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,CS,49.0,15.19,12.985,1.715,9.8,7.35,1.47,0.49,45.325,3.675
2733,NM,Non Autonomous,Co.Ed,TIRUPPUR,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,EC,58.0,17.98,15.37,2.03,11.6,8.7,1.74,0.58,53.650000000000006,4.35
2733,NM,Non Autonomous,Co.Ed,TIRUPPUR,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,EE,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2733,NM,Non Autonomous,Co.Ed,TIRUPPUR,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,FT,39.0,12.09,10.335,1.365,7.8,5.85,1.17,0.39,36.075,2.925
2733,NM,Non Autonomous,Co.Ed,TIRUPPUR,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2733 Total,,,,,,,260.0,80.6,68.9,9.1,52.0,39.0,7.8,2.6,240.5,19.5
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,AD,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,CD,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,CS,58.0,17.98,15.37,2.03,11.6,8.7,1.74,0.58,53.650000000000006,4.35
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,EC,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,EE,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,IT,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,MO,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,SB,39.0,12.09,10.335,1.365,7.8,5.85,1.17,0.39,36.075,2.925
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,TS,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2734 Total,,,,,,,420.0,130.2,111.3,14.7,84.0,63.0,12.6,4.2,388.5,31.5
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,AD,30.0,9.3,7.95,1.05,6.0,4.5,0.9,0.3,27.75,2.25
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,CS,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,EC,88.0,27.28,23.32,3.08,17.6,13.2,2.64,0.88,81.4,6.6
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,EE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,IT,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,ME,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
2735 Total,,,,,,,279.0,86.49,73.935,9.765,55.8,41.85,8.37,2.79,258.075,20.925
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,AD,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,BM,39.0,12.09,10.335,1.365,7.8,5.85,1.17,0.39,36.075,2.925
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,CB,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,CE,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,CS,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,EC,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,EE,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,IT,39.0,12.09,10.335,1.365,7.8,5.85,1.17,0.39,36.075,2.925
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,SC,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2736 Total,,,,,,,477.0,147.87,126.405,16.695,95.4,71.55,14.31,4.77,441.225,35.775
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,AM,20.0,6.2,5.3,0.7,4.0,3.0,0.6,0.2,18.5,1.5
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,CE,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,CS,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,EC,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,EE,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,IT,18.0,5.58,4.77,0.63,3.6,2.7,0.54,0.18,16.650000000000002,1.3499999999999999
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,ME,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,SC,20.0,6.2,5.3,0.7,4.0,3.0,0.6,0.2,18.5,1.5
2737 Total,,,,,,,249.0,77.19,65.985,8.715,49.8,37.35,7.47,2.49,230.32500000000002,18.675
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,AD,96.0,29.76,25.44,3.36,19.2,14.4,2.88,0.96,88.80000000000001,7.199999999999999
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,AM,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CB,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CO,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CS,115.0,35.65,30.475,4.025,23.0,17.25,3.45,1.15,106.375,8.625
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,EC,115.0,35.65,30.475,4.025,23.0,17.25,3.45,1.15,106.375,8.625
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,EE,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,IT,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,ME,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
2739 Total,,,,,,,535.0,165.85,141.775,18.725,107.0,80.25,16.05,5.35,494.875,40.125
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,AD,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,AE,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,CS,115.0,35.65,30.475,4.025,23.0,17.25,3.45,1.15,106.375,8.625
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,EC,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,IT,77.0,23.87,20.405,2.695,15.4,11.55,2.31,0.77,71.22500000000001,5.7749999999999995
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2740 Total,,,,,,,382.0,118.42,101.23,13.37,76.4,57.3,11.46,3.82,353.35,28.65
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,AD,39.0,12.09,10.335,1.365,7.8,5.85,1.17,0.39,36.075,2.925
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,CS,115.0,35.65,30.475,4.025,23.0,17.25,3.45,1.15,106.375,8.625
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,EC,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,EE,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,IT,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,ME,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
2741 Total,,,,,,,356.0,110.36,94.34,12.46,71.2,53.4,10.68,3.56,329.3,26.7
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AD,88.0,27.28,23.32,3.08,17.6,13.2,2.64,0.88,81.4,6.6
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AG,25.0,7.75,6.625,0.875,5.0,3.75,0.75,0.25,23.125,1.875
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,BM,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,CE,15.0,4.65,3.975,0.525,3.0,2.25,0.45,0.15,13.875,1.125
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,CS,73.0,22.63,19.345,2.555,14.6,10.95,2.19,0.73,67.525,5.475
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,EC,74.0,22.94,19.61,2.59,14.8,11.1,2.22,0.74,68.45,5.55
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,EE,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,FD,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,ME,15.0,4.65,3.975,0.525,3.0,2.25,0.45,0.15,13.875,1.125
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,SC,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2743 Total,,,,,,,421.0,130.51,111.565,14.735,84.2,63.15,12.63,4.21,389.425,31.575
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,AD,39.0,12.09,10.335,1.365,7.8,5.85,1.17,0.39,36.075,2.925
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,CE,30.0,9.3,7.95,1.05,6.0,4.5,0.9,0.3,27.75,2.25
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,CS,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,EC,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,EE,27.0,8.37,7.155,0.945,5.4,4.05,0.81,0.27,24.975,2.025
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,IT,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,ME,54.0,16.74,14.31,1.89,10.8,8.1,1.62,0.54,49.95,4.05
2744 Total,,,,,,,264.0,81.84,69.96,9.24,52.8,39.6,7.92,2.64,244.20000000000002,19.8
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,AD,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,CO,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,CS,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,EC,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,EE,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,ME,26.0,8.06,6.89,0.91,5.2,3.9,0.78,0.26,24.05,1.95
2745 Total,,,,,,,217.0,67.27,57.505,7.595,43.4,32.55,6.51,2.17,200.72500000000002,16.275
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,AD,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,BM,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,CE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,CS,96.0,29.76,25.44,3.36,19.2,14.4,2.88,0.96,88.80000000000001,7.199999999999999
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,EC,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,EE,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,IT,48.0,14.88,12.72,1.68,9.6,7.2,1.44,0.48,44.400000000000006,3.5999999999999996
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,ME,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,PH,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
2747 Total,,,,,,,483.0,149.73,127.995,16.905,96.6,72.45,14.49,4.83,446.77500000000003,36.225
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,AD,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,BM,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,CE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,CS,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
